# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    10.684827731   10.685125750    9.640424127
    8.689254254    1.152625526    1.152708276    2.273236425
    8.709273273    1.169224291    1.169310476    2.288431409
    8.729292292    1.145694780    1.145800360    2.291117456
    8.749311311    1.107553647    1.107641884    2.286888907
    8.769330330    1.118923504    1.119003681    2.271565993
    8.789349349    1.137382678    1.137462290    2.252735144
    8.809368368    1.152482634    1.152561793    2.264514800
    8.829387387    1.166049752    1.166131050    2.281050119
    8.849406406    1.179404881    1.179486545    2.297949718
    8.869425425    1.192019069    1.192099805    2.313899880
    8.889444444    1.203919716    1.203997663    2.329330579
    8.909463463    1.215644134    1.215725788    2.344790739
    8.929482482    1.227534655    1.227619036    2.360799405
    8.949501502    1.239586843    1.239670712    2.377941547
    8.969520521    1.251464844    1.251546794    2.396893967
    8.989539540    1.262898869    1.262979186    2.417335858
    9.009558559    1.276301401    1.276381677    2.427041013
    9.029577578    1.291502120    1.291581748    2.395728489
    9.049596597    1.308679229    1.308757878    2.394289785
    9.069615616    1.328765754    1.328843465    2.417071766
    9.089634635    1.353122556    1.353199865    2.441858211
    9.109653654    1.382999707    1.383075932    2.466786885
    9.129672673    1.408452432    1.408539219    2.487197216
    9.149691692    1.377049862    1.377159863    2.482653137
    9.169710711    1.311532176    1.311632014    2.490123334
    9.189729730    1.178938041    1.179031451    2.518699812
    9.209748749    1.170946076    1.171028023    2.551518711
    9.229767768    1.204759695    1.204839871    2.571918950
    9.249786787    1.234329424    1.234411415    2.530596416
    9.269805806    1.258461527    1.258546130    2.478828710
    9.289824825    1.278294971    1.278381933    2.496216138
    9.309843844    1.295140293    1.295227779    2.529735381
    9.329862863    1.310591079    1.310673253    2.561583175
    9.349881882    1.325089095    1.325165547    2.591705004
    9.369900901    1.339027833    1.339104425    2.621729772
    9.389919920    1.352717437    1.352794795    2.652944487
    9.409938939    1.366401433    1.366479117    2.682750436
    9.429957958    1.379987766    1.380065230    2.690789812
    9.449976977    1.394345250    1.394423193    2.699203730
    9.469995996    1.410402787    1.410480573    2.704088726
    9.490015015    1.428455687    1.428533244    2.675664644
    9.510034034    1.449459125    1.449537202    2.697870404
    9.530053053    1.473270702    1.473348857    2.734147017
    9.550072072    1.486221161    1.486285376    2.767384498
    9.570091091    1.452828488    1.452876227    2.793042472
    9.590110110    1.458716580    1.458787796    2.823010894
    9.610129129    1.498551275    1.498638775    2.856309785
    9.630148148    1.519550133    1.519658129    2.890054275
    9.650167167    1.409033514    1.409178461    2.924460345
    9.670186186    1.346066247    1.346160559    2.960550294
    9.690205205    1.380718280    1.380806645    2.998807703
    9.710224224    1.377382487    1.377499471    3.039587085
    9.730243243    1.325499643    1.325604120    3.083492587
    9.750262262    1.339380402    1.339468238    3.129078556
    9.770281281    1.366586554    1.366661189    3.159557882
    9.790300300    1.390037429    1.390110730    3.184820727
    9.810319319    1.408086093    1.408158619    3.235022616
    9.830338338    1.423962199    1.424039448    3.296679372
    9.850357357    1.439176302    1.439257094    3.368350531
    9.870376376    1.452882357    1.452964540    3.425388559
    9.890395395    1.466301431    1.466384565    3.398608972
    9.910414414    1.479112589    1.479196644    3.424817335
    9.930433433    1.489798655    1.489882066    3.501140902
    9.950452452    1.499323252    1.499406549    3.584570623
    9.970471471    1.510926146    1.511010913    3.683532056
    9.990490490    1.522704538    1.522790881    3.738760860
   10.010509510    1.534466916    1.534554214    3.807096111
   10.030528529    1.546231258    1.546314341    3.924807084
   10.050547548    1.558078674    1.558154466    3.978961624
   10.070566567    1.571289893    1.571365833    4.072291031
   10.090585586    1.585241547    1.585320216    4.250707155
   10.110604605    1.593545980    1.593630408    4.458496232
   10.130623624    1.588278862    1.588366198    4.693221537
   10.150642643    1.596159545    1.596241329    4.993488174
   10.170661662    1.607085232    1.607145939    5.379707670
   10.190680681    1.613940207    1.613994952    5.855439747
   10.210699700    1.610010397    1.610074864    6.168912236
   10.230718719    1.618548332    1.618608064    5.731187365
   10.250737738    1.633194641    1.633249901    5.354917147
   10.270756757    1.647883222    1.647938852    4.317158064
   10.290775776    1.662187657    1.662243672    3.935730817
   10.310794795    1.676258293    1.676313742    4.374703082
   10.330813814    1.690215118    1.690269652    3.304761562
   10.350832833    1.704940768    1.704993079    2.875583395
   10.370851852    1.720601260    1.720649443    2.763334290
   10.390870871    1.737472690    1.737514742    3.428922357
   10.410889890    1.755885957    1.755922307    3.834073912
   10.430908909    1.774338652    1.774397551    2.670408867
   10.450927928    1.791190972    1.791314371    1.482379508
   10.470946947    1.812532967    1.812639868    2.072332095
   10.490965966    1.818634630    1.818729487    2.452541156
   10.510984985    1.759764136    1.759850451    2.424558789
   10.531004004    1.748436003    1.748514927    3.136070658
   10.551023023    1.775440098    1.775516412    3.072405994
   10.571042042    1.803976139    1.804050665    1.950018269
   10.591061061    1.830641846    1.830714313    1.716523163
   10.611080080    1.855997744    1.856066854    0.570268481
   10.631099099    1.882234299    1.882302459    0.840369344
