# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
   11.051051051    1.455669731    1.455664456    1.319295115
   11.071071071    1.454813644    1.454808375    1.318756573
   11.091091091    1.453959694    1.453954431    1.318218958
   11.111111111    1.453107874    1.453102616    1.317682269
   11.131131131    1.452258178    1.452252925    1.317146506
   11.151151151    1.451410598    1.451405351    1.316611669
   11.171171171    1.450565129    1.450559888    1.316077757
   11.191191191    1.449721764    1.449716529    1.315544769
   11.211211211    1.448880496    1.448875267    1.315012707
   11.231231231    1.448041320    1.448036097    1.314481569
   11.251251251    1.447204229    1.447199012    1.313951355
   11.271271271    1.446369217    1.446364005    1.313422064
   11.291291291    1.445536277    1.445531071    1.312893697
   11.311311311    1.444705403    1.444700202    1.312366254
   11.331331331    1.443876589    1.443871394    1.311839732
   11.351351351    1.443049828    1.443044639    1.311314133
   11.371371371    1.442225115    1.442219931    1.310789456
   11.391391391    1.441402443    1.441397265    1.310265701
   11.411411411    1.440581806    1.440576633    1.309742866
   11.431431431    1.439763197    1.439758030    1.309220952
   11.451451451    1.438946611    1.438941450    1.308699958
   11.471471471    1.438132042    1.438126886    1.308179884
   11.491491491    1.437319483    1.437314333    1.307660730
   11.511511512    1.436508928    1.436503784    1.307142493
   11.531531532    1.435700372    1.435695233    1.306625176
   11.551551552    1.434893807    1.434888674    1.306108775
   11.571571572    1.434089229    1.434084102    1.305593293
   11.591591592    1.433286632    1.433281510    1.305078726
   11.611611612    1.432486008    1.432480892    1.304565076
   11.631631632    1.431687353    1.431682242    1.304052342
   11.651651652    1.430890660    1.430885555    1.303540523
   11.671671672    1.430095923    1.430090824    1.303029618
   11.691691692    1.429303138    1.429298044    1.302519627
   11.711711712    1.428512296    1.428507208    1.302010549
   11.731731732    1.427723394    1.427718311    1.301502384
   11.751751752    1.426936424    1.426931347    1.300995131
   11.771771772    1.426151382    1.426146311    1.300488790
   11.791791792    1.425368261    1.425363195    1.299983359
   11.811811812    1.424587056    1.424581996    1.299478839
   11.831831832    1.423807761    1.423802706    1.298975228
   11.851851852    1.423030370    1.423025320    1.298472526
   11.871871872    1.422254877    1.422249833    1.297970733
   11.891891892    1.421481277    1.421476238    1.297469846
   11.911911912    1.420709564    1.420704531    1.296969867
   11.931931932    1.419939732    1.419934705    1.296470794
   11.951951952    1.419171777    1.419166755    1.295972626
   11.971971972    1.418405691    1.418400674    1.295475363
   11.991991992    1.417641470    1.417636459    1.294979004
   12.012012012    1.416879108    1.416874102    1.294483548
   12.032032032    1.416118600    1.416113599    1.293988994
   12.052052052    1.415359939    1.415354944    1.293495343
   12.072072072    1.414603121    1.414598131    1.293002592
   12.092092092    1.413848140    1.413843156    1.292510741
   12.112112112    1.413094990    1.413090011    1.292019790
   12.132132132    1.412343666    1.412338693    1.291529738
   12.152152152    1.411594163    1.411589195    1.291040583
   12.172172172    1.410846475    1.410841512    1.290552325
   12.192192192    1.410100596    1.410095639    1.290064964
   12.212212212    1.409356522    1.409351570    1.289578498
   12.232232232    1.408614247    1.408609301    1.289092927
   12.252252252    1.407873765    1.407868824    1.288608249
   12.272272272    1.407135072    1.407130137    1.288124464
   12.292292292    1.406398162    1.406393232    1.287641571
   12.312312312    1.405663030    1.405658105    1.287159569
   12.332332332    1.404929670    1.404924750    1.286678458
   12.352352352    1.404198077    1.404193162    1.286198236
   12.372372372    1.403468246    1.403463337    1.285718903
   12.392392392    1.402740172    1.402735268    1.285240457
   12.412412412    1.402013849    1.402008951    1.284762898
   12.432432432    1.401289273    1.401284380    1.284286225
   12.452452452    1.400566438    1.400561550    1.283810436
   12.472472472    1.399845339    1.399840457    1.283335532
   12.492492492    1.399125971    1.399121094    1.282861511
   12.512512513    1.398408329    1.398403457    1.282388372
   12.532532533    1.397692408    1.397687541    1.281916114
   12.552552553    1.396978202    1.396973341    1.281444736
   12.572572573    1.396265707    1.396260851    1.280974238
   12.592592593    1.395554918    1.395550067    1.280504618
   12.612612613    1.394845829    1.394840983    1.280035876
   12.632632633    1.394138435    1.394133595    1.279568010
   12.652652653    1.393432733    1.393427898    1.279101019
   12.672672673    1.392728716    1.392723886    1.278634903
   12.692692693    1.392026379    1.392021555    1.278169660
   12.712712713    1.391325719    1.391320899    1.277705290
   12.732732733    1.390626729    1.390621915    1.277241791
   12.752752753    1.389929405    1.389924596    1.276779163
   12.772772773    1.389233743    1.389228939    1.276317404
   12.792792793    1.388539736    1.388534937    1.275856513
   12.812812813    1.387847381    1.387842588    1.275396490
   12.832832833    1.387156672    1.387151884    1.274937333
   12.852852853    1.386467605    1.386462822    1.274479042
   12.872872873    1.385780175    1.385775398    1.274021615
   12.892892893    1.385094377    1.385089605    1.273565051
   12.912912913    1.384410207    1.384405440    1.273109350
   12.932932933    1.383727659    1.383722897    1.272654509
   12.952952953    1.383046729    1.383041972    1.272200529
   12.972972973    1.382367413    1.382362661    1.271747407
   12.992992993    1.381689704    1.381684958    1.271295144
   13.013013013    1.381013600    1.381008858    1.270843737
   13.033033033    1.380339095    1.380334358    1.270393187
   13.053053053    1.379666184    1.379661453    1.269943490
   13.073073073    1.378994864    1.378990137    1.269494648
   13.093093093    1.378325128    1.378320407    1.269046658
   13.113113113    1.377656973    1.377652257    1.268599519
   13.133133133    1.376990395    1.376985683    1.268153231
   13.153153153    1.376325387    1.376320681    1.267707792
   13.173173173    1.375661947    1.375657246    1.267263201
   13.193193193    1.375000069    1.374995374    1.266819457
   13.213213213    1.374339750    1.374335059    1.266376558
   13.233233233    1.373680983    1.373676297    1.265934505
   13.253253253    1.373023766    1.373019085    1.265493295
   13.273273273    1.372368093    1.372363417    1.265052927
   13.293293293    1.371713960    1.371709289    1.264613401
   13.313313313    1.371061362    1.371056697    1.264174715
   13.333333333    1.370410296    1.370405636    1.263736867
   13.353353353    1.369760757    1.369756101    1.263299858
   13.373373373    1.369112739    1.369108089    1.262863685
   13.393393393    1.368466240    1.368461595    1.262428348
   13.413413413    1.367821254    1.367816614    1.261993846
   13.433433433    1.367177778    1.367173142    1.261560176
   13.453453453    1.366535806    1.366531176    1.261127339
   13.473473473    1.365895335    1.365890710    1.260695332
   13.493493493    1.365256361    1.365251740    1.260264155
   13.513513514    1.364618878    1.364614263    1.259833807
   13.533533534    1.363982883    1.363978273    1.259404286
   13.553553554    1.363348372    1.363343766    1.258975591
   13.573573574    1.362715339    1.362710739    1.258547721
   13.593593594    1.362083782    1.362079186    1.258120674
   13.613613614    1.361453695    1.361449105    1.257694450
   13.633633634    1.360825075    1.360820490    1.257269048
   13.653653654    1.360197918    1.360193337    1.256844466
   13.673673674    1.359572218    1.359567642    1.256420703
   13.693693694    1.358947973    1.358943402    1.255997757
   13.713713714    1.358325177    1.358320611    1.255575628
   13.733733734    1.357703827    1.357699266    1.255154314
   13.753753754    1.357083919    1.357079363    1.254733814
   13.773773774    1.356465448    1.356460897    1.254314128
   13.793793794    1.355848411    1.355843865    1.253895252
   13.813813814    1.355232803    1.355228262    1.253477188
   13.833833834    1.354618621    1.354614084    1.253059932
   13.853853854    1.354005860    1.354001328    1.252643485
   13.873873874    1.353394516    1.353389989    1.252227844
   13.893893894    1.352784585    1.352780063    1.251813008
   13.913913914    1.352176063    1.352171546    1.251398977
   13.933933934    1.351568947    1.351564435    1.250985749
   13.953953954    1.350963231    1.350958724    1.250573323
   13.973973974    1.350358914    1.350354411    1.250161697
   13.993993994    1.349755989    1.349751491    1.249750870
   14.014014014    1.349154454    1.349149961    1.249340842
   14.034034034    1.348554304    1.348549816    1.248931610
   14.054054054    1.347955536    1.347951053    1.248523174
   14.074074074    1.347358145    1.347353667    1.248115532
   14.094094094    1.346762128    1.346757655    1.247708683
   14.114114114    1.346167481    1.346163013    1.247302626
   14.134134134    1.345574200    1.345569737    1.246897359
   14.154154154    1.344982282    1.344977823    1.246492881
   14.174174174    1.344391721    1.344387267    1.246089192
   14.194194194    1.343802515    1.343798066    1.245686289
   14.214214214    1.343214660    1.343210215    1.245284171
   14.234234234    1.342628152    1.342623712    1.244882838
   14.254254254    1.342042987    1.342038552    1.244482288
   14.274274274    1.341459161    1.341454731    1.244082519
   14.294294294    1.340876671    1.340872245    1.243683530
   14.314314314    1.340295512    1.340291092    1.243285321
   14.334334334    1.339715682    1.339711266    1.242887889
   14.354354354    1.339137177    1.339132765    1.242491234
   14.374374374    1.338559992    1.338555585    1.242095354
   14.394394394    1.337984124    1.337979722    1.241700248
   14.414414414    1.337409569    1.337405172    1.241305915
   14.434434434    1.336836324    1.336831932    1.240912353
   14.454454454    1.336264385    1.336259998    1.240519561
   14.474474474    1.335693749    1.335689366    1.240127538
   14.494494494    1.335124411    1.335120033    1.239736282
   14.514514515    1.334556368    1.334551995    1.239345793
   14.534534535    1.333989617    1.333985249    1.238956068
   14.554554555    1.333424154    1.333419790    1.238567107
   14.574574575    1.332859975    1.332855616    1.238178909
   14.594594595    1.332297077    1.332292722    1.237791471
   14.614614615    1.331735456    1.331731106    1.237404793
   14.634634635    1.331175109    1.331170764    1.237018874
   14.654654655    1.330616032    1.330611691    1.236633712
   14.674674675    1.330058221    1.330053885    1.236249305
   14.694694695    1.329501674    1.329497342    1.235865654
   14.714714715    1.328946386    1.328942059    1.235482755
   14.734734735    1.328392354    1.328388032    1.235100608
   14.754754755    1.327839575    1.327835258    1.234719212
   14.774774775    1.327288045    1.327283732    1.234338566
   14.794794795    1.326737760    1.326733452    1.233958667
   14.814814815    1.326188718    1.326184415    1.233579515
   14.834834835    1.325640915    1.325636616    1.233201109
   14.854854855    1.325094347    1.325090053    1.232823447
   14.874874875    1.324549011    1.324544722    1.232446527
   14.894894895    1.324004904    1.324000619    1.232070349
   14.914914915    1.323462022    1.323457742    1.231694911
   14.934934935    1.322920362    1.322916086    1.231320213
   14.954954955    1.322379920    1.322375649    1.230946251
   14.974974975    1.321840693    1.321836427    1.230573026
   14.994994995    1.321302679    1.321298417    1.230200536
   15.015015015    1.320765872    1.320761615    1.229828780
   15.035035035    1.320230271    1.320226018    1.229457756
   15.055055055    1.319695871    1.319691623    1.229087463
   15.075075075    1.319162670    1.319158427    1.228717900
   15.095095095    1.318630665    1.318626426    1.228349065
   15.115115115    1.318099851    1.318095616    1.227980958
   15.135135135    1.317570226    1.317565996    1.227613576
   15.155155155    1.317041786    1.317037560    1.227246919
   15.175175175    1.316514528    1.316510307    1.226880985
   15.195195195    1.315988450    1.315984233    1.226515773
   15.215215215    1.315463547    1.315459335    1.226151281
   15.235235235    1.314939817    1.314935609    1.225787509
   15.255255255    1.314417256    1.314413053    1.225424454
   15.275275275    1.313895861    1.313891662    1.225062116
   15.295295295    1.313375629    1.313371435    1.224700494
   15.315315315    1.312856556    1.312852367    1.224339586
   15.335335335    1.312338641    1.312334456    1.223979390
   15.355355355    1.311821878    1.311817698    1.223619906
   15.375375375    1.311306267    1.311302091    1.223261131
   15.395395395    1.310791802    1.310787631    1.222903066
   15.415415415    1.310278481    1.310274314    1.222545708
   15.435435435    1.309766302    1.309762139    1.222189056
   15.455455455    1.309255260    1.309251102    1.221833109
   15.475475475    1.308745353    1.308741199    1.221477866
   15.495495495    1.308236577    1.308232428    1.221123325
   15.515515516    1.307728930    1.307724786    1.220769485
   15.535535536    1.307222409    1.307218269    1.220416344
   15.555555556    1.306717010    1.306712875    1.220063902
   15.575575576    1.306212731    1.306208600    1.219712157
   15.595595596    1.305709568    1.305705441    1.219361107
   15.615615616    1.305207519    1.305203396    1.219010752
   15.635635636    1.304706580    1.304702462    1.218661090
   15.655655656    1.304206748    1.304202634    1.218312119
   15.675675676    1.303708021    1.303703912    1.217963839
   15.695695696    1.303210395    1.303206290    1.217616249
   15.715715716    1.302713867    1.302709767    1.217269346
   15.735735736    1.302218435    1.302214340    1.216923130
   15.755755756    1.301724096    1.301720005    1.216577599
   15.775775776    1.301230846    1.301226759    1.216232751
   15.795795796    1.300738683    1.300734600    1.215888587
   15.815815816    1.300247604    1.300243525    1.215545104
   15.835835836    1.299757605    1.299753531    1.215202301
   15.855855856    1.299268684    1.299264615    1.214860177
   15.875875876    1.298780839    1.298776773    1.214518730
   15.895895896    1.298294065    1.298290004    1.214177959
   15.915915916    1.297808361    1.297804304    1.213837863
   15.935935936    1.297323723    1.297319671    1.213498441
   15.955955956    1.296840148    1.296836101    1.213159691
   15.975975976    1.296357634    1.296353591    1.212821612
   15.995995996    1.295876178    1.295872139    1.212484202
   16.016016016    1.295395777    1.295391743    1.212147461
   16.036036036    1.294916429    1.294912398    1.211811387
   16.056056056    1.294438129    1.294434103    1.211475979
   16.076076076    1.293960876    1.293956855    1.211141235
   16.096096096    1.293484667    1.293480650    1.210807155
   16.116116116    1.293009499    1.293005486    1.210473736
   16.136136136    1.292535369    1.292531360    1.210140978
   16.156156156    1.292062274    1.292058270    1.209808879
   16.176176176    1.291590212    1.291586212    1.209477439
   16.196196196    1.291119180    1.291115184    1.209146655
   16.216216216    1.290649175    1.290645183    1.208816526
   16.236236236    1.290180195    1.290176207    1.208487052
   16.256256256    1.289712236    1.289708253    1.208158231
   16.276276276    1.289245296    1.289241317    1.207830061
   16.296296296    1.288779372    1.288775398    1.207502542
   16.316316316    1.288314462    1.288310492    1.207175671
   16.336336336    1.287850563    1.287846597    1.206849449
   16.356356356    1.287387672    1.287383710    1.206523873
   16.376376376    1.286925786    1.286921829    1.206198942
   16.396396396    1.286464903    1.286460950    1.205874655
   16.416416416    1.286005021    1.286001072    1.205551011
   16.436436436    1.285546136    1.285542191    1.205228008
   16.456456456    1.285088246    1.285084305    1.204905645
   16.476476476    1.284631348    1.284627412    1.204583921
   16.496496496    1.284175440    1.284171507    1.204262835
   16.516516517    1.283720518    1.283716590    1.203942385
   16.536536537    1.283266581    1.283262658    1.203622570
   16.556556557    1.282813626    1.282809707    1.203303389
   16.576576577    1.282361650    1.282357735    1.202984840
   16.596596597    1.281910651    1.281906740    1.202666923
   16.616616617    1.281460626    1.281456719    1.202349635
   16.636636637    1.281011572    1.281007669    1.202032976
   16.656656657    1.280563487    1.280559589    1.201716945
   16.676676677    1.280116369    1.280112474    1.201401540
   16.696696697    1.279670214    1.279666324    1.201086760
   16.716716717    1.279225021    1.279221135    1.200772603
   16.736736737    1.278780786    1.278776904    1.200459069
   16.756756757    1.278337508    1.278333630    1.200146156
   16.776776777    1.277895183    1.277891309    1.199833863
   16.796796797    1.277453809    1.277449940    1.199522189
   16.816816817    1.277013384    1.277009519    1.199211132
   16.836836837    1.276573906    1.276570045    1.198900691
   16.856856857    1.276135371    1.276131514    1.198590865
   16.876876877    1.275697777    1.275693924    1.198281653
   16.896896897    1.275261122    1.275257274    1.197973053
   16.916916917    1.274825404    1.274821559    1.197665064
   16.936936937    1.274390619    1.274386779    1.197357686
   16.956956957    1.273956766    1.273952930    1.197050916
   16.976976977    1.273523842    1.273520009    1.196744753
   16.996996997    1.273091844    1.273088016    1.196439197
   17.017017017    1.272660771    1.272656946    1.196134246
   17.037037037    1.272230619    1.272226799    1.195829898
   17.057057057    1.271801386    1.271797570    1.195526153
   17.077077077    1.271373071    1.271369259    1.195223009
   17.097097097    1.270945670    1.270941862    1.194920465
   17.117117117    1.270519181    1.270515377    1.194618520
   17.137137137    1.270093602    1.270089802    1.194317173
   17.157157157    1.269668930    1.269665135    1.194016422
   17.177177177    1.269245164    1.269241372    1.193716266
   17.197197197    1.268822300    1.268818512    1.193416704
   17.217217217    1.268400336    1.268396553    1.193117735
   17.237237237    1.267979270    1.267975491    1.192819357
   17.257257257    1.267559100    1.267555325    1.192521570
   17.277277277    1.267139824    1.267136052    1.192224371
   17.297297297    1.266721438    1.266717671    1.191927761
   17.317317317    1.266303941    1.266300178    1.191631737
   17.337337337    1.265887331    1.265883571    1.191336298
   17.357357357    1.265471604    1.265467849    1.191041443
   17.377377377    1.265056759    1.265053008    1.190747172
   17.397397397    1.264642794    1.264639047    1.190453482
   17.417417417    1.264229706    1.264225963    1.190160373
   17.437437437    1.263817494    1.263813754    1.189867843
   17.457457457    1.263406153    1.263402418    1.189575892
   17.477477477    1.262995684    1.262991952    1.189284517
   17.497497497    1.262586082    1.262582355    1.188993718
   17.517517518    1.262177346    1.262173623    1.188703494
   17.537537538    1.261769475    1.261765755    1.188413843
   17.557557558    1.261362464    1.261358749    1.188124764
   17.577577578    1.260956313    1.260952602    1.187836256
   17.597597598    1.260551019    1.260547312    1.187548318
   17.617617618    1.260146580    1.260142876    1.187260949
   17.637637638    1.259742993    1.259739294    1.186974147
   17.657657658    1.259340257    1.259336562    1.186687911
   17.677677678    1.258938369    1.258934678    1.186402241
   17.697697698    1.258537327    1.258533640    1.186117134
   17.717717718    1.258137129    1.258133446    1.185832589
   17.737737738    1.257737773    1.257734094    1.185548607
   17.757757758    1.257339257    1.257335581    1.185265184
   17.777777778    1.256941577    1.256937906    1.184982321
   17.797797798    1.256544733    1.256541066    1.184700016
   17.817817818    1.256148723    1.256145059    1.184418268
   17.837837838    1.255753543    1.255749883    1.184137075
   17.857857858    1.255359192    1.255355536    1.183856437
   17.877877878    1.254965667    1.254962015    1.183576352
   17.897897898    1.254572968    1.254569319    1.183296819
   17.917917918    1.254181090    1.254177446    1.183017837
   17.937937938    1.253790034    1.253786393    1.182739405
   17.957957958    1.253399795    1.253396158    1.182461521
   17.977977978    1.253010373    1.253006740    1.182184185
   17.997997998    1.252621764    1.252618136    1.181907396
   18.018018018    1.252233968    1.252230343    1.181631151
   18.038038038    1.251846982    1.251843361    1.181355451
   18.058058058    1.251460804    1.251457186    1.181080294
   18.078078078    1.251075431    1.251071818    1.180805678
   18.098098098    1.250690862    1.250687253    1.180531603
   18.118118118    1.250307095    1.250303490    1.180258067
   18.138138138    1.249924128    1.249920526    1.179985070
   18.158158158    1.249541958    1.249538360    1.179712609
   18.178178178    1.249160584    1.249156990    1.179440685
   18.198198198    1.248780004    1.248776413    1.179169296
   18.218218218    1.248400215    1.248396628    1.178898440
   18.238238238    1.248021215    1.248017633    1.178628117
   18.258258258    1.247643004    1.247639425    1.178358326
   18.278278278    1.247265577    1.247262002    1.178089065
   18.298298298    1.246888935    1.246885363    1.177820333
   18.318318318    1.246513074    1.246509506    1.177552129
   18.338338338    1.246137992    1.246134428    1.177284452
   18.358358358    1.245763688    1.245760128    1.177017301
   18.378378378    1.245390160    1.245386604    1.176750675
   18.398398398    1.245017405    1.245013853    1.176484572
   18.418418418    1.244645422    1.244641874    1.176218992
   18.438438438    1.244274209    1.244270664    1.175953933
   18.458458458    1.243903763    1.243900223    1.175689395
   18.478478478    1.243534084    1.243530547    1.175425375
   18.498498498    1.243165168    1.243161635    1.175161874
   18.518518519    1.242797015    1.242793485    1.174898889
   18.538538539    1.242429621    1.242426095    1.174636421
   18.558558559    1.242062986    1.242059464    1.174374467
   18.578578579    1.241697107    1.241693589    1.174113027
   18.598598599    1.241331982    1.241328467    1.173852099
   18.618618619    1.240967610    1.240964099    1.173591683
   18.638638639    1.240603988    1.240600481    1.173331777
   18.658658659    1.240241115    1.240237611    1.173072380
   18.678678679    1.239878988    1.239875489    1.172813492
   18.698698699    1.239517607    1.239514111    1.172555110
   18.718718719    1.239156968    1.239153476    1.172297235
   18.738738739    1.238797071    1.238793582    1.172039864
   18.758758759    1.238437913    1.238434428    1.171782997
   18.778778779    1.238079492    1.238076011    1.171526633
   18.798798799    1.237721807    1.237718330    1.171270771
   18.818818819    1.237364856    1.237361382    1.171015409
   18.838838839    1.237008636    1.237005166    1.170760546
   18.858858859    1.236653146    1.236649680    1.170506182
   18.878878879    1.236298385    1.236294923    1.170252315
   18.898898899    1.235944350    1.235940891    1.169998945
   18.918918919    1.235591040    1.235587585    1.169746069
   18.938938939    1.235238452    1.235235001    1.169493688
   18.958958959    1.234886586    1.234883138    1.169241800
   18.978978979    1.234535438    1.234531994    1.168990404
   18.998998999    1.234185008    1.234181567    1.168739498
   19.019019019    1.233835293    1.233831856    1.168489083
   19.039039039    1.233486292    1.233482859    1.168239157
   19.059059059    1.233138003    1.233134574    1.167989718
   19.079079079    1.232790424    1.232786999    1.167740766
   19.099099099    1.232443554    1.232440132    1.167492299
   19.119119119    1.232097390    1.232093972    1.167244317
   19.139139139    1.231751932    1.231748517    1.166996819
   19.159159159    1.231407176    1.231403764    1.166749803
   19.179179179    1.231063122    1.231059714    1.166503269
   19.199199199    1.230719767    1.230716363    1.166257215
   19.219219219    1.230377110    1.230373710    1.166011640
   19.239239239    1.230035149    1.230031752    1.165766544
   19.259259259    1.229693883    1.229690490    1.165521925
   19.279279279    1.229353310    1.229349920    1.165277782
   19.299299299    1.229013427    1.229010041    1.165034115
   19.319319319    1.228674234    1.228670851    1.164790922
   19.339339339    1.228335728    1.228332349    1.164548202
   19.359359359    1.227997908    1.227994533    1.164305954
   19.379379379    1.227660772    1.227657400    1.164064177
   19.399399399    1.227324319    1.227320951    1.163822870
   19.419419419    1.226988546    1.226985182    1.163582033
   19.439439439    1.226653453    1.226650092    1.163341663
   19.459459459    1.226319036    1.226315679    1.163101761
   19.479479479    1.225985296    1.225981942    1.162862324
   19.499499499    1.225652229    1.225648879    1.162623353
   19.519519520    1.225319835    1.225316488    1.162384845
   19.539539540    1.224988112    1.224984768    1.162146801
   19.559559560    1.224657057    1.224653718    1.161909218
   19.579579580    1.224326670    1.224323334    1.161672097
   19.599599600    1.223996949    1.223993616    1.161435435
   19.619619620    1.223667892    1.223664563    1.161199233
   19.639639640    1.223339497    1.223336171    1.160963488
   19.659659660    1.223011763    1.223008441    1.160728201
   19.679679680    1.222684688    1.222681370    1.160493369
   19.699699700    1.222358271    1.222354956    1.160258993
   19.719719720    1.222032510    1.222029198    1.160025070
   19.739739740    1.221707403    1.221704095    1.159791601
   19.759759760    1.221382948    1.221379644    1.159558583
   19.779779780    1.221059145    1.221055844    1.159326017
   19.799799800    1.220735991    1.220732694    1.159093900
   19.819819820    1.220413486    1.220410192    1.158862233
   19.839839840    1.220091626    1.220088336    1.158631014
   19.859859860    1.219770411    1.219767124    1.158400242
   19.879879880    1.219449840    1.219446556    1.158169916
   19.899899900    1.219129910    1.219126630    1.157940035
   19.919919920    1.218810620    1.218807343    1.157710598
   19.939939940    1.218491968    1.218488695    1.157481605
   19.959959960    1.218173953    1.218170683    1.157253054
   19.979979980    1.217856574    1.217853307    1.157024944
   20.000000000    1.217539828    1.217536565    1.156797274
